sno,State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount
2297,mizoram,2018,1,Financial Services,260,65022.49897
2298,mizoram,2018,1,Others,685,709912.7728
2299,mizoram,2018,2,Recharge & bill payments,13550,3107406.502
2300,mizoram,2018,2,Peer-to-peer payments,11427,77040044.25
2301,mizoram,2018,2,Merchant payments,1310,2368711.976
2302,mizoram,2018,2,Financial Services,167,60939.77305
2303,mizoram,2018,2,Others,597,931303.0543
2304,mizoram,2018,3,Peer-to-peer payments,18564,108783543.9
2305,mizoram,2018,3,Recharge & bill payments,17610,4050433.596
2306,mizoram,2018,3,Merchant payments,2310,2952533.8
2307,mizoram,2018,3,Financial Services,240,43891.23943
2308,mizoram,2018,3,Others,592,770335.5795
2309,mizoram,2018,4,Peer-to-peer payments,26212,177049162.1
2310,mizoram,2018,4,Recharge & bill payments,24533,5523702.976
2311,mizoram,2018,4,Merchant payments,3699,6911586.608
2312,mizoram,2018,4,Financial Services,145,35654.18338
2313,mizoram,2018,4,Others,653,906746.631
2314,mizoram,2019,1,Peer-to-peer payments,35126,204183867.4
2315,mizoram,2019,1,Recharge & bill payments,30327,6760113.704
2316,mizoram,2019,1,Merchant payments,3984,6470456.032
2317,mizoram,2019,1,Financial Services,133,33512.39607
2318,mizoram,2019,1,Others,736,712945.8536
2319,mizoram,2019,2,Peer-to-peer payments,37364,233471780
2320,mizoram,2019,2,Recharge & bill payments,31903,7823562.398
2321,mizoram,2019,2,Merchant payments,5646,5889316.861
2322,mizoram,2019,2,Financial Services,80,14455.38099
2323,mizoram,2019,2,Others,678,817593.4915
2324,mizoram,2019,3,Recharge & bill payments,49073,12966806.7
2325,mizoram,2019,3,Peer-to-peer payments,42645,257538220.2
2326,mizoram,2019,3,Merchant payments,5560,7397529.021
2327,mizoram,2019,3,Financial Services,94,72985.31151
2328,mizoram,2019,3,Others,722,818358.6945
2329,mizoram,2019,4,Recharge & bill payments,60511,16857122.31
2330,mizoram,2019,4,Peer-to-peer payments,57109,341664291.5
2331,mizoram,2019,4,Merchant payments,6939,9451111.139
2332,mizoram,2019,4,Financial Services,100,20966.33331
2333,mizoram,2019,4,Others,580,695859.3608
2334,mizoram,2020,1,Recharge & bill payments,85067,24356294.59
2335,mizoram,2020,1,Peer-to-peer payments,57916,356260523.2
2336,mizoram,2020,1,Merchant payments,9961,10404414.59
2337,mizoram,2020,1,Financial Services,119,283854.3188
2338,mizoram,2020,1,Others,546,772492.6204
2339,mizoram,2020,2,Recharge & bill payments,127592,37504550.78
2340,mizoram,2020,2,Peer-to-peer payments,60021,404110075.1
2341,mizoram,2020,2,Merchant payments,10056,14627463.66
2342,mizoram,2020,2,Financial Services,244,434960.2799
2343,mizoram,2020,2,Others,549,516383.6344
2344,mizoram,2020,3,Recharge & bill payments,132664,40941077.03
2345,mizoram,2020,3,Peer-to-peer payments,99644,634560147.4
2346,mizoram,2020,3,Merchant payments,20934,30693648.24
2347,mizoram,2020,3,Financial Services,535,824864.5131
2348,mizoram,2020,3,Others,926,924438.3715
2349,mizoram,2020,4,Peer-to-peer payments,141038,887252744.1
2350,mizoram,2020,4,Recharge & bill payments,140297,45386403.17
2351,mizoram,2020,4,Merchant payments,39676,52094800.57
2352,mizoram,2020,4,Financial Services,607,855201.5881
2353,mizoram,2020,4,Others,989,932966.3003
2354,mizoram,2021,1,Peer-to-peer payments,156386,982955112.2
2355,mizoram,2021,1,Recharge & bill payments,128055,45558278.22
2356,mizoram,2021,1,Merchant payments,43511,70289687.95
2357,mizoram,2021,1,Financial Services,648,1330632.979
2358,mizoram,2021,1,Others,975,971875.6084
2359,mizoram,2021,2,Peer-to-peer payments,173064,995581952.9
2360,mizoram,2021,2,Recharge & bill payments,161763,56059844.24
2361,mizoram,2021,2,Merchant payments,57877,69528721.4
2362,mizoram,2021,2,Financial Services,611,710657.5066
2363,mizoram,2021,2,Others,1025,993297.2509
2364,mizoram,2021,3,Peer-to-peer payments,224873,1290523196
2365,mizoram,2021,3,Recharge & bill payments,177281,67493206.62
2366,mizoram,2021,3,Merchant payments,74553,113697005.9
2367,mizoram,2021,3,Financial Services,522,806905.9729
2368,mizoram,2021,3,Others,1300,1228335.458
2369,mizoram,2021,4,Peer-to-peer payments,272209,1545255603
2370,mizoram,2021,4,Recharge & bill payments,179405,67548806.85
2371,mizoram,2021,4,Merchant payments,99265,154183940.7
2372,mizoram,2021,4,Financial Services,695,2202285.708
2373,mizoram,2021,4,Others,1755,1475104.828
2374,mizoram,2022,1,Peer-to-peer payments,302740,1691281090
2375,mizoram,2022,1,Recharge & bill payments,190137,76541062.34
2376,mizoram,2022,1,Merchant payments,109669,174157725.4
2377,mizoram,2022,1,Financial Services,731,1657575.283
2378,mizoram,2022,1,Others,1640,1521510.587
2379,mizoram,2022,2,Peer-to-peer payments,332102,1739114390
2380,mizoram,2022,2,Recharge & bill payments,172281,70775723.35
2381,mizoram,2022,2,Merchant payments,137279,191484723.8
2382,mizoram,2022,2,Financial Services,656,801633.2115
2383,mizoram,2022,2,Others,1659,1010096.481
2384,mizoram,2022,3,Peer-to-peer payments,349715,1665955695
2385,mizoram,2022,3,Recharge & bill payments,156874,68463689.8
2386,mizoram,2022,3,Merchant payments,150320,209934220.3
2387,mizoram,2022,3,Financial Services,802,880187.5513
2388,mizoram,2022,3,Others,1327,1031819.444
2389,mizoram,2022,4,Peer-to-peer payments,378295,1750113148
2390,mizoram,2022,4,Merchant payments,164389,222455759.2
2391,mizoram,2022,4,Recharge & bill payments,148573,63477925.04
2392,mizoram,2022,4,Financial Services,932,949850.1989
2393,mizoram,2022,4,Others,1585,914402.5369
2394,nagaland,2018,1,Recharge & bill payments,28198,5361675.55
2395,nagaland,2018,1,Peer-to-peer payments,11631,69830122.02
2396,nagaland,2018,1,Merchant payments,822,1170667.415
2397,nagaland,2018,1,Financial Services,399,299016.7346
2398,nagaland,2018,1,Others,1795,1344409.366
2399,nagaland,2018,2,Recharge & bill payments,41959,9139467.704
2400,nagaland,2018,2,Peer-to-peer payments,20099,140193107.7
2401,nagaland,2018,2,Merchant payments,1529,2293935.491
2402,nagaland,2018,2,Financial Services,379,153458.5232
2403,nagaland,2018,2,Others,1633,1545608.465
2404,nagaland,2018,3,Recharge & bill payments,54885,12664922.72
2405,nagaland,2018,3,Peer-to-peer payments,33930,223964723.2
2406,nagaland,2018,3,Merchant payments,3518,3631042.278
2407,nagaland,2018,3,Financial Services,460,125171.6185
2408,nagaland,2018,3,Others,1578,1406883.165
2409,nagaland,2018,4,Recharge & bill payments,72881,16615511.42
2410,nagaland,2018,4,Peer-to-peer payments,53723,358926253.4
2411,nagaland,2018,4,Merchant payments,10350,10500634.79
2412,nagaland,2018,4,Financial Services,587,216127.4085
2413,nagaland,2018,4,Others,1792,1754940.491
2414,nagaland,2019,1,Recharge & bill payments,87596,20020458.08
2415,nagaland,2019,1,Peer-to-peer payments,71642,411855878.2
2416,nagaland,2019,1,Merchant payments,7306,8187940.322
2417,nagaland,2019,1,Financial Services,430,101072.8977
2418,nagaland,2019,1,Others,1605,1776362.866
2419,nagaland,2019,2,Recharge & bill payments,92492,21350211.08
2420,nagaland,2019,2,Peer-to-peer payments,81065,487705354.5
2421,nagaland,2019,2,Merchant payments,12949,8990954.08
2422,nagaland,2019,2,Financial Services,286,129758.0026
2423,nagaland,2019,2,Others,1961,1890404.533
2424,nagaland,2019,3,Recharge & bill payments,145812,33293527.93
2425,nagaland,2019,3,Peer-to-peer payments,100736,601803135.5
2426,nagaland,2019,3,Merchant payments,13031,13381591.2
2427,nagaland,2019,3,Financial Services,210,229319.8492
2428,nagaland,2019,3,Others,2089,2248897.262
2429,nagaland,2019,4,Recharge & bill payments,172761,39720745.6
2430,nagaland,2019,4,Peer-to-peer payments,128674,777298578.6
2431,nagaland,2019,4,Merchant payments,13578,15460907.23
2432,nagaland,2019,4,Financial Services,499,283291.7741
2433,nagaland,2019,4,Others,1658,1773615.135
2434,nagaland,2020,1,Recharge & bill payments,221741,53662023.32
2435,nagaland,2020,1,Peer-to-peer payments,135966,821508819.6
2436,nagaland,2020,1,Merchant payments,18249,17663339.37
2437,nagaland,2020,1,Financial Services,528,215066.7835
2438,nagaland,2020,1,Others,1567,1730779.671
2439,nagaland,2020,2,Recharge & bill payments,328269,85264116.12
2440,nagaland,2020,2,Peer-to-peer payments,166866,1025000210
2441,nagaland,2020,2,Merchant payments,20004,25214703.91
2442,nagaland,2020,2,Financial Services,860,989239.9672
2443,nagaland,2020,2,Others,1567,1206234.395
2444,nagaland,2020,3,Recharge & bill payments,347494,91214897.19
2445,nagaland,2020,3,Peer-to-peer payments,330638,1851638120
2446,nagaland,2020,3,Merchant payments,51912,62568884.13
2447,nagaland,2020,3,Financial Services,2544,2136903.024
2448,nagaland,2020,3,Others,3731,2090339.271
2449,nagaland,2020,4,Peer-to-peer payments,417393,2563827858
2450,nagaland,2020,4,Recharge & bill payments,335297,91929581.88
2451,nagaland,2020,4,Merchant payments,90496,113115660.2
2452,nagaland,2020,4,Financial Services,1068,1017278.31
2453,nagaland,2020,4,Others,3571,3194492.153
2454,nagaland,2021,1,Peer-to-peer payments,477346,2841021698
2455,nagaland,2021,1,Recharge & bill payments,376473,110095189.6
2456,nagaland,2021,1,Merchant payments,116846,151202427.1
2457,nagaland,2021,1,Financial Services,1511,1929643.694
2458,nagaland,2021,1,Others,3721,3201525.695
2459,nagaland,2021,2,Peer-to-peer payments,526966,2847731458
2460,nagaland,2021,2,Recharge & bill payments,453979,126962524.7
2461,nagaland,2021,2,Merchant payments,144413,176831583.1
2462,nagaland,2021,2,Financial Services,1624,1785915.637
2463,nagaland,2021,2,Others,3809,2982482.691
2464,nagaland,2021,3,Peer-to-peer payments,667633,3536780177
2465,nagaland,2021,3,Recharge & bill payments,474693,141172028.2
2466,nagaland,2021,3,Merchant payments,208387,304493279.8
2467,nagaland,2021,3,Financial Services,1437,1634878.889
2468,nagaland,2021,3,Others,4642,3336484.283
2469,nagaland,2021,4,Peer-to-peer payments,819452,4335295238
2470,nagaland,2021,4,Recharge & bill payments,492411,154359432.1
2471,nagaland,2021,4,Merchant payments,311673,442578210.1
2472,nagaland,2021,4,Financial Services,1790,2263055.522
2473,nagaland,2021,4,Others,6157,4587848.469
2474,nagaland,2022,1,Peer-to-peer payments,963378,4798355632
2475,nagaland,2022,1,Recharge & bill payments,529038,175942440.6
2476,nagaland,2022,1,Merchant payments,425336,563650239.9
2477,nagaland,2022,1,Financial Services,2022,2503998.825
2478,nagaland,2022,1,Others,6178,4499397.928
2479,nagaland,2022,2,Peer-to-peer payments,1032542,4933041257
2480,nagaland,2022,2,Merchant payments,513456,640665988.2
2481,nagaland,2022,2,Recharge & bill payments,479322,162238616.4
2482,nagaland,2022,2,Financial Services,1547,1519503.219
2483,nagaland,2022,2,Others,4462,2819984.002
2484,nagaland,2022,3,Peer-to-peer payments,990896,4568905306
2485,nagaland,2022,3,Merchant payments,467257,642368278.6
2486,nagaland,2022,3,Recharge & bill payments,430854,148324294.7
2487,nagaland,2022,3,Financial Services,1479,2345498.603
2488,nagaland,2022,3,Others,3627,2457117.276
2489,nagaland,2022,4,Peer-to-peer payments,1314122,5888068477
2490,nagaland,2022,4,Merchant payments,647805,906834415.5
2491,nagaland,2022,4,Recharge & bill payments,508230,170028535.8
2492,nagaland,2022,4,Financial Services,2104,1909585.07
2493,nagaland,2022,4,Others,3944,3125371.206
2494,odisha,2018,1,Recharge & bill payments,2874109,331254466.2
2495,odisha,2018,1,Peer-to-peer payments,2305610,4033548999
2496,odisha,2018,1,Financial Services,323352,58099674.95
2497,odisha,2018,1,Merchant payments,129659,112301341.7
2498,odisha,2018,1,Others,177091,92427728.93
2499,odisha,2018,2,Peer-to-peer payments,3989202,7621288196
2500,odisha,2018,2,Recharge & bill payments,3307545,482823290.4
2501,odisha,2018,2,Financial Services,472304,67829259.92
2502,odisha,2018,2,Merchant payments,257628,213530873.4
2503,odisha,2018,2,Others,131465,102838720.4
2504,odisha,2018,3,Peer-to-peer payments,24472139,22029087499
2505,odisha,2018,3,Recharge & bill payments,3886392,605721781.5
2506,odisha,2018,3,Financial Services,836547,97292154.49
2507,odisha,2018,3,Merchant payments,729995,275532813.4
2508,odisha,2018,3,Others,127082,86881527.58
2509,odisha,2018,4,Peer-to-peer payments,12285028,21804268078
2510,odisha,2018,4,Recharge & bill payments,5142124,773017649.6
2511,odisha,2018,4,Merchant payments,3061813,682181415.9
2512,odisha,2018,4,Financial Services,495495,55534399.31
2513,odisha,2018,4,Others,158338,114868029.2
2514,odisha,2019,1,Peer-to-peer payments,24117274,33342321631
2515,odisha,2019,1,Recharge & bill payments,6713747,1120730273
2516,odisha,2019,1,Merchant payments,2690762,821493664.6
2517,odisha,2019,1,Financial Services,375910,34542738.89
2518,odisha,2019,1,Others,134249,108039623.3
2519,odisha,2019,2,Peer-to-peer payments,16455353,41423292022
2520,odisha,2019,2,Recharge & bill payments,7845252,1506620073
2521,odisha,2019,2,Merchant payments,4827067,1664621261
2522,odisha,2019,2,Financial Services,202705,20424212.31
2523,odisha,2019,2,Others,181647,139897303.5
2524,odisha,2019,3,Peer-to-peer payments,18490877,51447586885
2525,odisha,2019,3,Merchant payments,13984738,3895753253
2526,odisha,2019,3,Recharge & bill payments,8565917,1806123698
2527,odisha,2019,3,Financial Services,195034,31079934.76
2528,odisha,2019,3,Others,185706,124033587.2
2529,odisha,2019,4,Peer-to-peer payments,43284477,72966050937
2530,odisha,2019,4,Recharge & bill payments,10629461,2290841668
2531,odisha,2019,4,Merchant payments,10601703,4395710870
2532,odisha,2019,4,Financial Services,323887,38782542.05
2533,odisha,2019,4,Others,156105,77987614.25
2534,odisha,2020,1,Peer-to-peer payments,27110930,82863844732
2535,odisha,2020,1,Merchant payments,13269709,5738217250
2536,odisha,2020,1,Recharge & bill payments,13083524,3253609733
2537,odisha,2020,1,Financial Services,84037,27641460.91
2538,odisha,2020,1,Others,134107,73485022.97
2539,odisha,2020,2,Peer-to-peer payments,24520938,80990080778
2540,odisha,2020,2,Recharge & bill payments,17040333,4551061364
2541,odisha,2020,2,Merchant payments,8313965,6092753945
2542,odisha,2020,2,Financial Services,66787,50322080.34
2543,odisha,2020,2,Others,86553,48818444.57
2544,odisha,2020,3,Peer-to-peer payments,34182172,1.07065E+11
2545,odisha,2020,3,Recharge & bill payments,17126851,5015719824
2546,odisha,2020,3,Merchant payments,14519265,10242496366
2547,odisha,2020,3,Financial Services,90736,84971747.76
2548,odisha,2020,3,Others,114805,56087156.19
2549,odisha,2020,4,Peer-to-peer payments,47588728,1.53209E+11
2550,odisha,2020,4,Merchant payments,27124765,19347472703
2551,odisha,2020,4,Recharge & bill payments,17318073,5532179002
2552,odisha,2020,4,Financial Services,106189,104419909.7
2553,odisha,2020,4,Others,187195,109856053
2554,odisha,2021,1,Peer-to-peer payments,54417515,1.8145E+11
2555,odisha,2021,1,Merchant payments,38180718,25201936762
2556,odisha,2021,1,Recharge & bill payments,18633830,6552605938
2557,odisha,2021,1,Financial Services,87263,95064023.95
2558,odisha,2021,1,Others,141032,97693172.73
2559,odisha,2021,2,Peer-to-peer payments,66929109,2.08406E+11
2560,odisha,2021,2,Merchant payments,39402607,29208847675
2561,odisha,2021,2,Recharge & bill payments,25183699,8024323050
2562,odisha,2021,2,Financial Services,102474,102761987
2563,odisha,2021,2,Others,206448,122302396.2
2564,odisha,2021,3,Peer-to-peer payments,85728576,2.51151E+11
2565,odisha,2021,3,Merchant payments,64268830,43316348173
2566,odisha,2021,3,Recharge & bill payments,26943670,9025674783
2567,odisha,2021,3,Financial Services,97213,112383446.9
2568,odisha,2021,3,Others,324385,175452005.4
2569,odisha,2021,4,Peer-to-peer payments,107560893,3.10704E+11
2570,odisha,2021,4,Merchant payments,99512650,63383870318
2571,odisha,2021,4,Recharge & bill payments,26302130,10728834441
2572,odisha,2021,4,Financial Services,133004,147526652.5
2573,odisha,2021,4,Others,416689,286705478.5
2574,odisha,2022,1,Peer-to-peer payments,118999900,3.64447E+11
2575,odisha,2022,1,Merchant payments,118108271,74302051598
2576,odisha,2022,1,Recharge & bill payments,26083549,12133153537
2577,odisha,2022,1,Financial Services,102802,118946014.4
2578,odisha,2022,1,Others,338977,225699523.4
2579,odisha,2022,2,Merchant payments,148544714,90369380299
2580,odisha,2022,2,Peer-to-peer payments,134717859,4.05794E+11
2581,odisha,2022,2,Recharge & bill payments,29843263,13602640171
2582,odisha,2022,2,Financial Services,88649,95050158.47
2583,odisha,2022,2,Others,257113,174284263.8
2584,odisha,2022,3,Merchant payments,188143417,1.0289E+11
2585,odisha,2022,3,Peer-to-peer payments,161912635,4.44439E+11
2586,odisha,2022,3,Recharge & bill payments,36270166,16916650473
2587,odisha,2022,3,Financial Services,113961,114005499
2588,odisha,2022,3,Others,247147,185902663.4
2589,odisha,2022,4,Merchant payments,222167575,1.21471E+11
2590,odisha,2022,4,Peer-to-peer payments,186438654,5.12125E+11
2591,odisha,2022,4,Recharge & bill payments,36735289,18266150373
2592,odisha,2022,4,Financial Services,132033,149681749.3
2593,odisha,2022,4,Others,241192,205745557.9
2594,puducherry,2018,1,Recharge & bill payments,53125,9704752.649
2595,puducherry,2018,1,Peer-to-peer payments,40303,147834476.2
2596,puducherry,2018,1,Merchant payments,4163,4427034.032
2597,puducherry,2018,1,Financial Services,2086,565799.4553
2598,puducherry,2018,1,Others,4535,3293909.071
2599,puducherry,2018,2,Recharge & bill payments,59867,14607336.9
